302 90445231 90542231
305 89960795 90445231
307 89217632 89960795
308 88543922 89217632
310 85678882 88543922
311 84574830 85678882
312 83522614 84574830
314 81954614 83522614
318 81411990 81954614
323 80559830 81411990
325 80558192 80559830
326 80345991 80558192
328 77925895 80345991
330 77909335 77925895
331 77858375 77909335
335 77768513 77858375
336 75624641 77768513
337 73316241 75624641
338 72685899 73316241
339 70683819 72685899
340 67424899 70683819
342 67343859 67424899
343 66510705 67343859
344 66497965 66510705
345 65324045 66497965
346 64008245 65324045
348 62184111 64008245
349 61058371 62184111
350 60158285 61058371
353 60136925 60158285
354 60106757 60136925
356 59821909 60106757
358 59484007 59821909
359 58575187 59484007
362 57187539 58575187
363 57186659 57187539
364 56337635 57186659
365 55350683 56337635
366 53203436 55350683
370 51143176 53203436
372 47040230 51143176
373 46485060 47040230
374 46471540 46485060
379 46383608 46471540
380 46201412 46383608
383 46087102 46201412
385 45649342 46087102
386 44802930 45649342
390 44747490 44802930
391 43559494 44747490
392 41750854 43559494
393 41094378 41750854
394 40578562 41094378
395 40192282 40578562
396 39547132 40192282
399 39312524 39547132
404 38534664 39312524
405 37577649 38534664
409 37495329 37577649
411 37392879 37495329
412 36443215 37392879
413 36042895 36443215
414 36020743 36042895
415 35361295 36020743
416 34774821 35361295
417 34720165 34774821
418 34600915 34720165
419 33982899 34600915
420 33166029 33982899
423 33138997 33166029
426 32898889 33138997
427 32836137 32898889
432 32484905 32836137
434 32071051 32484905
437 32029163 32071051
438 31718138 32029163
439 29479556 31718138
441 28377146 29479556
444 28017658 28377146
447 28012198 28017658
450 27530038 28012198
452 26327798 27530038
457 26132090 26327798
461 25883754 26132090
462 25671366 25883754
463 25454226 25671366
465 24402504 25454226
467 23443104 24402504
473 23257516 23443104
474 23179448 23257516
478 23139382 23179448
480 22892086 23139382
481 22659370 22892086
483 22322090 22659370
486 22304756 22322090
487 22087826 22304756
490 21351132 22087826
493 20950748 21351132
494 20807540 20950748
495 20713613 20807540
496 20248733 20713613
497 20192901 20248733
499 20057013 20192901
500 19973593 20057013
502 19897517 19973593
503 19862669 19897517
504 19845385 19862669
505 19664575 19845385
506 19585015 19664575
508 19111073 19585015
509 19064453 19111073
510 18857301 19064453
513 18739001 18857301
520 18598681 18739001
521 18505069 18598681
524 17836709 18505069
525 17022607 17836709
528 15991745 17022607
530 15031303 15991745
531 14956291 15031303
533 14956291 14956291
539 14935319 14956291
543 14308787 14935319
544 14302213 14308787
549 14155253 14302213
551 13474893 14155253
558 13389533 13474893
560 12795423 13389533
562 12492191 12795423
564 12482319 12492191
565 11201743 12482319
570 10807835 11201743
573 10801315 10807835
574 10193435 10801315
575 10002747 10193435
576 9913542 10002747
580 9867664 9913542
581 9733504 9867664
582 9727024 9733504
588 9519872 9727024
594 9463712 9519872
595 9373120 9463712
600 9364018 9373120
604 9361966 9364018
606 9361966 9361966
608 9273028 9361966
612 9234262 9273028
613 9226582 9234262
615 8948182 9226582
618 8902426 8948182
623 8627530 8902426
630 8602590 8627530
631 8415550 8602590
638 7879150 8415550
639 7843378 7879150
643 7687690 7843378
645 7038916 7687690
647 7005384 7038916
649 6862986 7005384
651 6810983 6862986
652 6791015 6810983
658 6790125 6791015
660 6781875 6790125
663 6769545 6781875
665 6766295 6769545
668 6280761 6766295
669 6269745 6280761
672 6022627 6269745
677 5896259 6022627
679 5574483 5896259
687 5467464 5574483
689 5419492 5467464
690 5361844 5419492
691 5100478 5361844
692 5082460 5100478
693 5082460 5082460
698 4758396 5082460
699 4720316 4758396
703 4672616 4720316
707 4672250 4672616
711 4453843 4672250
716 4346220 4453843
717 4340860 4346220
726 4210708 4340860
727 4133713 4210708
736 4127777 4133713
740 4106631 4127777
745 4020713 4106631
746 3786011 4020713
749 3778901 3786011
751 3662301 3778901
753 3301457 3662301
762 3205109 3301457
764 3203513 3205109
767 3024953 3203513
771 2974969 3024953
783 2947897 2974969
789 2846565 2947897
791 2827621 2846565
792 2820321 2827621
802 2784485 2820321
804 2482313 2784485
816 2458769 2482313
828 2397221 2458769
834 2389747 2397221
845 2380171 2389747
848 2373967 2380171
849 2346709 2373967
870 2339359 2346709
872 2280515 2339359
875 2250983 2280515
878 2246727 2250983
884 2235507 2246727
885 2200007 2235507
892 2154923 2200007
894 2144033 2154923
904 2104610 2144033
905 2098040 2104610
910 2085236 2098040
918 2043650 2085236
920 2014922 2043650
925 1934442 2014922
927 1925018 1934442
929 1911258 1925018
939 1757572 1911258
945 1707142 1757572
949 1625098 1707142
959 1559210 1625098
960 1515914 1559210
961 1510062 1515914
964 1472242 1510062
973 1433232 1472242
978 1424332 1433232
979 1338472 1424332
998 1326824 1338472
1003 1307308 1326824
1010 1306120 1307308
1011 1303614 1306120
1016 1292414 1303614
1032 1291546 1292414
1041 1148140 1291546
1049 873336 1148140
1056 845176 873336
1065 817676 845176
1069 754284 817676
1070 704358 754284
1075 698922 704358
1090 688098 698922
1095 677568 688098
1099 656400 677568
1106 649224 656400
1112 602856 649224
1120 599558 602856
1121 585638 599558
1123 579758 585638
1143 578018 579758
1155 573385 578018
1156 554413 573385
1160 552589 554413
1161 544267 552589
1164 531919 544267
1167 528447 531919
1169 527663 528447
1174 517743 527663
1177 517563 517743
1179 516823 517563
1188 494059 516823
1207 489607 494059
1218 488239 489607
1232 466903 488239
1240 456599 466903
1246 444587 456599
1272 443962 444587
1278 414484 443962
1290 394594 414484
1295 359676 394594
1310 357956 359676
1317 326652 357956
1324 265056 326652
1363 261836 265056
1382 258356 261836
1392 256078 258356
1400 253702 256078
1406 239366 253702
1424 234550 239366
1450 229040 234550
1451 225092 229040
1456 219512 225092
1460 214024 219512
1475 197280 214024
1485 196524 197280
1489 184252 196524
1512 145666 184252
1534 145026 145666
1554 143976 145026
1614 135079 143976
1615 132379 135079
1626 128465 132379
1628 123481 128465
1630 120153 123481
1702 114753 120153
1707 109927 114753
1711 108627 109927
1727 106727 108627
1736 106727 106727
1739 102227 106727
1743 99283 102227
1792 98527 99283
1816 96907 98527
1820 96225 96907
1826 94857 96225
1918 91593 94857
1926 88205 91593
1933 85885 88205
1941 82453 85885
1944 79289 82453
1945 68369 79289
1965 68239 68369
1968 66601 68239
1980 61637 66601
2001 59313 61637
2003 57297 59313
2023 56991 57297
2032 56735 56991
2054 54577 56735
2097 49127 54577
2099 48815 49127
2104 48771 48815
2142 47181 48771
2155 46161 47181
2164 44703 46161
2230 43989 44703
2267 43751 43989
2393 43603 43751
2410 40851 43603
2426 40851 40851
2433 40641 40851
2442 37513 40641
2498 37417 37513
2515 36547 37417
2545 36115 36547
2560 35743 36115
2583 35683 35743
2664 35163 35683
2666 32955 35163
2685 32643 32955
2690 32263 32643
2702 31955 32263
2743 31895 31955
2760 31559 31895
2773 31127 31559
2776 29831 31127
2815 29423 29831
2916 28207 29423
2944 27973 28207
2947 27269 27973
2958 24959 27269
3000 24095 24959
3024 23867 24095
3037 22689 23867
3087 22400 22689
3129 22128 22400
3159 21462 22128
3205 21462 21462
3233 20854 21462
3241 20806 20854
3341 20778 20806
3478 20646 20778
3498 20418 20646
3505 19428 20418
3602 19308 19428
3607 19266 19308
3659 19182 19266
3663 19020 19182
3689 18780 19020
3726 18704 18780
3732 18424 18704
3744 17524 18424
3749 17500 17524
3902 16924 17500
3969 16658 16924
4017 16578 16658
4038 16532 16578
4077 16356 16532
4145 15940 16356
4184 14900 15940
4217 14884 14900
4265 14384 14884
4278 14222 14384
4295 13838 14222
4389 13278 13838
4421 12768 13278
4482 12520 12768
4569 12520 12520
4611 11680 12520
4663 11320 11680
4666 11149 11320
4676 11059 11149
4723 10723 11059
4724 10443 10723
4809 9651 10443
4824 8615 9651
4849 8351 8615
4902 7421 8351
5118 7351 7421
5151 7223 7351
5157 6948 7223
5281 6908 6948
5312 6780 6908
5333 6760 6780
5389 6760 6760
5673 6758 6760
5697 6758 6758
5728 6658 6758
5735 6586 6658
5776 6586 6586
5787 6552 6586
5795 6307 6552
5797 6300 6307
5839 6110 6300
6021 5966 6110
6065 5926 5966
6199 5278 5926
6293 5278 5278
6460 5278 5278
6730 5238 5278
6898 5056 5238
6919 4960 5056
6956 4870 4960
6983 4838 4870
7057 4642 4838
7215 4552 4642
7335 4312 4552
7378 4312 4312
7403 4000 4312
7406 3912 4000
7435 3642 3912
7480 3612 3642
7534 3564 3612
7600 3324 3564
7622 3086 3324
7635 2950 3086
7660 2942 2950
7791 2938 2942
7859 2838 2938
7901 2782 2838
7915 2716 2782
8291 2686 2716
8299 2671 2686
8311 2671 2671
8335 2647 2671
8385 2623 2647
8534 2559 2623
8570 2535 2559
8571 2442 2535
8717 2338 2442
8794 2327 2338
8874 2219 2327
9077 2219 2219
9112 2131 2219
9126 2095 2131
9160 2095 2095
9168 2049 2095
9241 2049 2049
9365 1895 2049
9380 1838 1895
9620 1823 1838
9626 1801 1823
9690 1801 1801
9707 1741 1801
9724 1729 1741
9742 1673 1729
9916 1667 1673
10065 1635 1667
10119 1613 1635
10121 1599 1613
10149 1585 1599
10191 1513 1585
10195 1513 1513
10260 1513 1513
10763 1513 1513
10879 1495 1513
10948 1495 1495
11000 1495 1495
11016 1463 1495
11344 1463 1463
11444 1463 1463
11582 1463 1463
12040 1439 1463
12356 1407 1439
12497 1407 1407
12602 1317 1407
12649 1293 1317
12740 1277 1293
12775 1229 1277
12838 1229 1229
12964 1213 1229
13379 1189 1213
13529 1144 1189
13572 1034 1144
13870 998 1034
13885 980 998
13900 974 980
14044 942 974
14194 941 942
14533 941 941
14642 18921 941
14698 18951 941
14722 18251 941
14743 17975 941
14901 50999 941
14926 50783 941
14930 47391 941
14933 43607 941
14960 43187 941
14969 43187 941
15027 42482 941
15035 41122 941
15051 41122 941
15071 41056 941
15093 38716 941
15116 37486 941
15122 37498 941
15128 37336 941
15137 37315 941
15152 35995 941
15249 35603 941
15274 35361 941
15276 29721 941
15291 29536 941
15315 27798 941
15356 24618 941
15365 24378 941
15378 18306 941
15380 18018 941
15381 17526 941
15395 17046 941
15430 17046 941
15459 16416 941
15530 16440 941
15640 16128 941
15692 16128 941
15696 15896 941
15763 15616 941
15856 15476 941
15866 15236 941
15892 14724 941
15979 14622 941
16018 13962 941
16038 13962 941
16113 13962 941
16131 13522 941
16208 11898 941
16270 11092 941
16305 10982 941
16336 10246 941
16370 10190 941
16398 10158 941
16507 10114 941
16620 9806 941
16633 9506 941
16692 9491 941
16712 8459 941
16808 8239 941
16820 7535 941
17042 7503 941
17051 7503 941
17148 7463 941
17255 7407 941
17279 7294 941
17335 7270 941
17350 7174 941
17361 7066 941
17401 7006 941
17482 6942 941
17516 6942 941
17576 6733 941
17630 6579 941
17658 6467 941
17682 6363 941
17701 6328 941
17726 6016 941
17786 6012 941
17791 5932 941
17795 5922 941
17847 5634 941
17986 5580 941
18101 5536 941
18266 5536 941
18271 5482 941
18413 5386 941
18438 5386 941
18467 4814 941
18477 4810 941
18499 4743 941
18849 4683 941
18876 4651 941
18890 4443 941
19025 4443 941
19039 4335 941
19108 4319 941
19134 4319 941
19175 4253 941
19179 4173 941
19195 4157 941
19201 3919 941
19447 3879 941
19505 3879 941
19543 3619 941
19594 3559 941
19610 3527 941
19646 3507 941
19786 3387 941
19788 3387 941
19807 3309 941
19879 3249 941
19948 3249 941
20040 3245 941
20060 3245 941
20543 3245 941
20621 3089 941
20757 2921 941
20814 2921 941
20861 2861 941
20903 2861 941
21198 2861 941
21399 2798 941
21469 2798 941
21613 2766 941
21625 2536 941
21655 2376 941
21900 2266 941
21967 2264 941
21996 2264 941
22001 2240 941
22035 2150 941
22074 2138 941
22145 1938 941
22201 1922 941
22232 1922 941
22324 1922 941
22341 1727 941
22507 1643 941
22545 1631 941
22873 1591 941
22897 1539 941
22904 1539 941
22909 1504 941
22976 1480 941
23156 1470 941
23171 1470 941
23204 1454 941
23433 1448 941
23926 1432 941
23974 1432 941
24176 1417 941
24447 1327 941
24490 1327 941
24513 1314 941
24599 1270 941
24627 1186 941
24656 1090 941
24773 1038 941
25030 1038 941
25219 1030 941
25471 1030 941
25488 1030 941
25553 1022 941
26089 1022 941
26258 1022 941
26348 972 941
26421 970 941
26423 970 941
26463 970 941
26651 970 941
26662 969 941
26729 953 941
27014 953 941
27205 953 941
27388 941 941
27466 941 941
27814 933 941
28107 861 933
28297 837 861
28313 821 837
28595 811 821
28631 811 811
28750 811 811
29401 811 811
29683 811 811
29710 775 811
29712 721 775
29725 721 721
29822 721 721
29867 721 721
29943 721 721
29965 719 721
29979 719 719
30162 719 719
30169 719 719
30216 667 719
30221 655 667
30226 651 655
30273 651 651
30496 631 651
30921 627 631
31047 627 627
31349 595 627
31413 595 595
31668 565 595
31735 511 565
32203 499 511
32213 459 499
32563 455 459
32648 455 455
32651 455 455
32914 449 455
33143 442 449
33959 442 442
34158 438 442
34179 438 438
34846 438 438
34930 438 438
35312 426 438
35662 390 426
35685 390 390
35789 390 390
35793 384 390
35991 380 384
36184 380 380
36381 380 380
36409 380 380
36563 365 380
36570 377 365
36683 427 365
36942 399 365
36966 429 365
36978 393 365
37013 533 365
37103 528 365
37392 528 365
37466 528 365
37779 536 365
37850 520 365
37872 502 365
38064 448 365
38156 448 365
38298 448 365
38867 448 365
39072 448 365
39517 416 365
39548 398 365
39763 398 365
39851 398 365
39877 396 365
40038 396 365
40298 388 365
40310 386 365
40469 358 365
40588 358 358
40809 352 358
41046 348 352
41098 348 348
41519 344 348
41626 324 344
41982 285 324
42012 285 285
42039 285 285
42059 285 285
42352 285 285
42461 285 285
42603 285 285
42806 285 285
42853 277 285
42936 277 277
43121 277 277
43148 277 277
43151 259 277
43170 255 259
44284 253 255
44460 253 253
44529 253 253
44630 253 253
45248 225 253
45754 195 225
45919 195 195
46151 187 195
46226 167 187
46517 167 167
46842 167 167
47342 167 167
47503 149 167
47595 139 149
47918 139 139
48208 139 139
48440 109 139
48839 109 109
48984 103 109
48999 103 103
49373 101 103
49801 101 101
50215 97 101
50572 97 97
50824 97 97
50896 95 97
51051 95 95
52057 95 95
52322 93 95
52421 93 93
53102 93 93
53475 91 93
53617 91 91
53658 91 91
53773 91 91
54305 91 91
54378 91 91
54748 91 91
55295 91 91
56240 91 91
56432 91 91
56531 91 91
56703 91 91
56883 91 91
57152 91 91
57465 89 91
57563 89 89
57867 89 89
58189 89 89
59448 89 89
59531 89 89
59767 89 89
59808 85 89
59840 79 85
59949 79 79
60857 79 79
60950 79 79
61511 79 79
61589 79 79
62286 79 79
62411 79 79
62637 79 79
62750 79 79
63303 77 79
63530 77 77
63671 77 77
64628 77 77
64888 77 77
65455 73 77
65550 73 73
65929 72 73
66021 72 72
66237 72 72
66461 72 72
66882 72 72
68328 72 72
68632 72 72
68851 72 72
69006 832 72
69022 732 72
69047 716 72
69227 716 72
69229 720 72
69462 720 72
69548 588 72
69691 588 72
70086 588 72
70411 588 72
70451 556 72
70571 1144 72
70628 1144 72
70746 1044 72
70790 1008 72
70887 956 72
70941 956 72
71118 884 72
71169 884 72
71217 884 72
71323 884 72
71369 872 72
71422 848 72
71470 830 72
71708 830 72
71821 740 72
71850 700 72
71913 700 72
72016 696 72
72242 696 72
72503 696 72
72580 744 72
72879 744 72
72889 740 72
73132 722 72
73252 722 72
73450 704 72
73572 688 72
73802 688 72
74189 680 72
74389 680 72
74458 676 72
74513 676 72
74853 664 72
75182 660 72
75190 562 72
75559 552 72
75697 552 72
75992 552 72
76348 500 72
76452 440 72
76618 434 72
76707 433 72
76752 433 72
77034 433 72
77214 431 72
77299 431 72
77483 403 72
77591 403 72
77677 403 72
77721 391 72
77861 391 72
77885 391 72
78009 383 72
78098 383 72
78687 383 72
78864 383 72
78924 383 72
79170 379 72
79433 379 72
79531 379 72
79566 367 72
80099 361 72
80102 353 72
80367 353 72
80427 353 72
80772 337 72
81041 337 72
81524 337 72
81570 317 72
81650 309 72
81954 273 72
82570 273 72
82692 273 72
83020 271 72
83170 271 72
83203 271 72
83274 271 72
84668 271 72
84692 247 72
85373 239 72
85485 239 72
85507 239 72
85621 239 72
85688 230 72
85724 230 72
85778 230 72
85795 222 72
85876 222 72
85891 218 72
86095 218 72
86142 212 72
86197 204 72
86905 204 72
87828 196 72
88323 188 72
89002 184 72
89133 174 72
90416 174 72
90570 166 72
90792 166 72
91166 166 72
91227 166 72
91250 166 72
91520 160 72
91891 158 72
92161 154 72
92426 138 72
92554 138 72
92636 138 72
92729 130 72
92866 130 72
93004 130 72
93011 122 72
93356 122 72
93922 122 72
93974 122 72
94657 122 72
94783 122 72
94861 122 72
94975 110 72
95273 109 72
95781 107 72
96300 103 72
96601 99 72
96626 99 72
96854 99 72
97255 99 72
97270 99 72
97508 99 72
97553 99 72
98105 98 72
98567 96 72
99004 96 72
99361 96 72
99433 96 72
99611 96 72
99988 88 72
100065 88 72
100331 88 72
100586 88 72
100709 88 72
100940 85 72
101231 81 72
102257 81 72
102401 79 72
102434 79 72
102576 79 72
102988 79 72
103120 77 72
103134 71 72
103201 71 71
103251 65 71
103324 65 65
103330 65 65
104435 65 65
104458 63 65
104575 63 63
104608 61 63
104617 61 61
104825 57 61
104976 53 57
105404 53 53
106152 53 53
106435 53 53
107951 53 53
108870 53 53
109213 53 53
109492 53 53
110122 53 53
110955 53 53
111405 53 53
111781 53 53
111794 53 53
112913 53 53
114160 53 53
114234 53 53
114417 53 53
115055 53 53
115712 57 53
115941 63 53
116306 67 53
116434 2356 53
116477 2356 53
116658 2360 53
116910 2256 53
116929 2256 53
117034 2244 53
117058 2154 53
117225 1994 53
117278 1992 53
117298 1986 53
117420 1986 53
117423 1986 53
117550 1986 53
117618 1916 53
117698 1888 53
117743 1848 53
117832 1842 53
117986 2010 53
118363 1986 53
118448 1896 53
118456 1869 53
118465 1869 53
118620 1869 53
118633 1781 53
118707 1781 53
118742 1761 53
118834 1761 53
118838 1495 53
118845 1441 53
118982 1441 53
119157 1417 53
119199 1237 53
119629 1219 53
119639 1213 53
119748 1213 53
119823 1205 53
119881 1193 53
119935 1133 53
119952 1123 53
120045 1069 53
120668 1069 53
120899 1069 53
120904 1051 53
121199 1033 53
121255 973 53
121635 943 53
121715 913 53
121860 905 53
122064 903 53
122566 903 53
122740 895 53
122961 881 53
123010 869 53
123017 869 53
123101 865 53
123110 817 53
123161 807 53
123224 799 53
123625 799 53
123629 793 53
123961 793 53
124694 793 53
124869 793 53
124983 797 53
125125 788 53
125281 784 53
125431 760 53
126000 756 53
126024 756 53
126283 756 53
126530 744 53
126989 728 53
127823 718 53
127915 646 53
128117 622 53
128267 612 53
128428 610 53
128527 570 53
128560 550 53
128743 538 53
128939 526 53
128955 526 53
129073 526 53
129721 470 53
129784 470 53
129815 470 53
130143 470 53
130522 470 53
130654 470 53
130685 470 53
130686 454 53
130689 450 53
130730 440 53
131517 428 53
131800 428 53
132134 428 53
132194 428 53
132278 374 53
132360 374 53
132488 374 53
132520 374 53
132598 366 53
133058 366 53
133183 366 53
133225 348 53
133260 332 53
133441 330 53
133471 330 53
133488 330 53
133892 330 53
134464 330 53
134568 330 53
134700 330 53
134861 330 53
135096 330 53
135488 310 53
136114 302 53
136180 302 53
136474 298 53
137025 294 53
137046 294 53
137136 286 53
137557 286 53
137638 282 53
137931 282 53
138402 254 53
138531 222 53
138777 218 53
138950 214 53
139002 214 53
139040 196 53
139117 184 53
139355 160 53
139914 160 53
140292 158 53
140409 142 53
140697 138 53
141067 138 53
141317 138 53
141460 135 53
141831 135 53
142334 135 53
142891 129 53
142940 129 53
143004 129 53
143041 123 53
143101 123 53
143184 123 53
143540 123 53
143784 123 53
144302 122 53
144727 114 53
144841 104 53
145194 102 53
145692 96 53
146191 96 53
146471 88 53
146696 88 53
146785 84 53
147642 84 53
147733 83 53
148591 82 53
150781 82 53
150855 78 53
151208 74 53
151749 74 53
151767 74 53
152159 74 53
152236 74 53
152306 74 53
152387 71 53
153697 71 53
153754 71 53
153898 71 53
153902 71 53
153911 71 53
154144 71 53
155201 69 53
155434 69 53
156442 69 53
156727 69 53
157413 69 53
157434 69 53
157998 69 53
158447 65 53
158458 61 53
158781 61 53
158975 61 53
159267 59 53
159273 59 53
159566 59 53
159715 59 53
160294 59 53
160907 57 53
161012 57 53
161623 55 53
162754 55 53
163098 55 53
163155 55 53
163400 55 53
163690 55 53
164294 55 53
164639 55 53
165033 55 53
165721 52 53
165753 50 52
165950 50 50
166434 50 50
166955 50 50
167372 50 50
167410 50 50
167700 50 50
167720 49 50
168058 47 49
168614 41 47
168674 41 41
169319 41 41
169832 39 41
170380 39 39
170774 39 39
170897 39 39
171532 39 39
171995 39 39
172106 39 39
172244 39 39
172245 37 39
172528 37 37
172641 37 37
172782 37 37
173026 37 37
173232 37 37
175892 37 37
176721 37 37
177793 37 37
177840 37 37
178495 37 37
178546 29 37
179558 29 29
180103 29 29
181230 29 29
181351 29 29
182589 29 29
182621 29 29
183126 29 29
183662 29 29
184098 29 29
184346 29 29
184536 29 29
185186 29 29
185347 37 29
186441 35 29
186675 35 29
186926 35 29
187207 35 29
187210 35 29
187727 35 29
187765 191 29
188404 191 29
189098 191 29
189235 191 29
189620 191 29
189923 179 29
190008 167 29
190696 165 29
190961 165 29
191018 153 29
191192 137 29
191761 125 29
192099 121 29
192514 121 29
192547 121 29
192746 121 29
192809 121 29
192812 117 29
193497 117 29
193865 117 29
194142 117 29
194220 117 29
194248 117 29
194341 117 29
194508 115 29
194722 107 29
194759 107 29
195627 107 29
195717 107 29
196739 107 29
197095 107 29
197747 107 29
198024 107 29
198755 107 29
198930 107 29
199038 107 29
199046 107 29
199157 107 29
199311 107 29
199462 107 29
199559 107 29
199861 107 29
200085 107 29
201067 107 29
201708 107 29
201868 107 29
201910 99 29
202426 99 29
202548 99 29
203122 99 29
203280 99 29
203606 99 29
203789 99 29
204253 99 29
204860 99 29
205106 99 29
205239 99 29
205701 99 29
205935 99 29
205986 99 29
206324 99 29
206402 99 29
206583 99 29
206630 95 29
207737 92 29
207817 92 29
207953 88 29
208492 88 29
208700 88 29
209073 88 29
209244 88 29
209493 88 29
209697 88 29
209918 88 29
209948 88 29
210541 88 29
210718 88 29
210984 84 29
211236 82 29
211354 82 29
212129 74 29
212250 74 29
212599 68 29
212766 68 29
213378 66 29
214039 66 29
214106 66 29
214777 66 29
215075 66 29
215168 66 29
215339 64 29
216104 64 29
216338 64 29
216499 64 29
218566 64 29
218656 64 29
218956 64 29
219215 64 29
219291 64 29
219734 64 29
219824 64 29
220025 64 29
220938 62 29
221132 62 29
221221 58 29
221312 58 29
221526 58 29
221751 55 29
222114 55 29
222422 52 29
223022 52 29
224503 52 29
225095 52 29
225265 52 29
225864 52 29
226016 52 29
226835 52 29
226962 52 29
227194 50 29
227205 50 29
227610 50 29
227795 50 29
227877 50 29
227891 50 29
228016 50 29
228431 50 29
228699 50 29
229147 49 29
229221 43 29
229698 39 29
229913 39 29
229974 39 29
230170 39 29
230414 39 29
230691 39 29
230806 39 29
230831 39 29
231109 37 29
231710 37 29
231740 37 29
232599 37 29
234688 37 29
234900 37 29
235249 37 29
236528 37 29
236812 37 29
237620 37 29
237663 37 29
238482 37 29
238631 37 29
239003 37 29
239038 37 29
240192 37 29
240847 37 29
241555 37 29
241759 37 29
242004 37 29
242099 37 29
242402 37 29
242999 37 29
243756 37 29
243766 37 29
243942 37 29
244104 33 29
245448 33 29
245800 33 29
246678 33 29
247124 33 29
247669 33 29
248833 33 29
249221 33 29
249702 33 29
251273 33 29
251529 33 29
